MarketNo,MarketName,MarketType,YearMonth,ClosedDate
F936,新港,魚,10711,4、11、18、25
F241,三重,魚,10710,1、8、15、22、29
F261,頭城,魚,10710,4、5
F709,興達港,魚,10710,10、24
F800,高雄,魚,10710,1、8、15、22、29
F400,台中,魚,10710,1、8、15、18、22、29
F708,台南,魚,10710,1、8、15、22、29
F109,台北,魚,10710,1、8、15、22、29
F200,基隆,魚,10710,6、7、10、13、14、20、21、27、28
F950,花蓮,魚,10710,6、7、10、13、17、18、20、27
F300,新竹,魚,10710,1、8、15、22、29
F330,桃園,魚,10710,1、8、15、22、29
F600,嘉義,魚,10710,1、8、15、18、22、29
F916,東港,魚,10710,1、6、7、14、15、21、22、28
F270,蘇澳,魚,10710,6、7、14、21、28
F360,苗栗,魚,10710,1、8、15、22、29
F500,彰化,魚,10710,1、8、15、22、29
F630,斗南,魚,10710,1、8、15、22、29
F936,新港,魚,10710,7、10、14、21、28
F730,新營,魚,10710,1、8、15、22、29
F820,岡山,魚,10710,1、8、15、22、29
F513,埔心,魚,10710,1、8、15、22、29
F722,佳里,魚,10710,1、8、15、22、29
F109,台北,魚,10709,3、10、17、24、25、26
F630,斗南,魚,10709,3、10、17、25、26
F709,興達港,魚,10709,11、25
F722,佳里,魚,10709,3、10、17、25、26
F730,新營,魚,10709,3、10、17、25、26
F800,高雄,魚,10709,3、10、17
F916,東港,魚,10709,2、3、9、10、15、16、22、23、30
F950,花蓮,魚,10709,2、8、15、22、23、24、29、30
F270,蘇澳,魚,10709,2、9、16、23、24、25、30
F708,台南,魚,10709,3、10、17、25、26
F261,頭城,魚,10709,15、16、24、25、26、27、28、29
F300,新竹,魚,10709,3、10、17、25、26
F600,嘉義,魚,10709,3、10、17、25、26
F936,新港,魚,10709,2、8、9、16、23、24、25、30
F200,基隆,魚,10709,1、2、8、9、15、16、22、23、24、29、30
F241,三重,魚,10709,3、10、17、24、25、26
F360,苗栗,魚,10709,3、10、17、25、26
F400,台中,魚,10709,3、10、17、25、26、27
F500,彰化,魚,10709,3、10、17、25、26
F513,埔心,魚,10709,3、10、17、25、26
F820,岡山,魚,10709,3、10、17、25、26、27
F330,桃園,魚,10709,3、10、17、24、25、26
F360,苗栗,魚,10708,6、13、20、26、27、28、29、30、31
F709,興達港,魚,10708,12、26
F200,基隆,魚,10708,4、5、11、12、18、19、25、26
F300,新竹,魚,10708,6、13、20、26、27、28
F270,蘇澳,魚,10708,5、12、19、25、26
F630,斗南,魚,10708,6、13、20、26、27、28、29、30
F708,台南,魚,10708,6、13、20、26、27
F916,東港,魚,10708,5、12、13、14、19、25、26
F109,台北,魚,10708,6、13、20、26、27
F241,三重,魚,10708,6、13、20、27、28
F400,台中,魚,10708,6、13、20、26、27、28
F500,彰化,魚,10708,6、13、20、26、27、28、29、30
F513,埔心,魚,10708,6、13、20、26、27、28、29、30
F600,嘉義,魚,10708,6、13、20、26、27、28
F950,花蓮,魚,10708,4、5、11、12、18、19、25
F261,頭城,魚,10708,25
F730,新營,魚,10708,6、13、20、26、27、28
F800,高雄,魚,10708,6、13、20、27
F936,新港,魚,10708,5、11、12、19、25、26
F330,桃園,魚,10708,6、13、20、26、27
F722,佳里,魚,10708,6、13、20、26、27、28
F820,岡山,魚,10708,6、13、20、27、28
F261,頭城,魚,10707,11
F270,蘇澳,魚,10707,1、8、15、22、29
F330,桃園,魚,10707,2、9、16、23、30
F400,台中,魚,10707,2、9、16、23、30
F800,高雄,魚,10707,2、9、16、23、30
F500,彰化,魚,10707,2、9、16、23、30
F109,台北,魚,10707,2、9、16、23、30
F200,基隆,魚,10707,1、7、8、14、15、21、22、28、29
F600,嘉義,魚,10707,2、9、16、23、30
F709,興達港,魚,10707,14、28
F950,花蓮,魚,10707,1、7、8、14、21、28
F241,三重,魚,10707,2、9、16、23、30
F300,新竹,魚,10707,2、9、16、23、30
F708,台南,魚,10707,2、9、16、23、30
F936,新港,魚,10707,1、8、14、15、22、28、29
F360,苗栗,魚,10707,2、9、16、23、30
F630,斗南,魚,10707,2、9、16、23、30
F916,東港,魚,10707,1、2、8、14、15、22、23、29
F730,新營,魚,10707,2、9、16、23、30
F820,岡山,魚,10707,2、9、16、23、30
F513,埔心,魚,10707,2、9、16、23、30
F722,佳里,魚,10707,2、9、16、23、30
F826,梓官,魚,10707,15
F270,蘇澳,魚,10706,3、10、17、18、19、24
F630,斗南,魚,10706,4、11、18、19、20、25
F708,台南,魚,10706,4、11、18、19、25
F261,頭城,魚,10706,18
F600,嘉義,魚,10706,4、11、18、19、20、25
F730,新營,魚,10706,4、11、18、19、20、25
F820,岡山,魚,10706,4、11、18、25
F916,東港,魚,10706,3、4、10、11、17、18、24、25
F709,興達港,魚,10706,15、29
F330,桃園,魚,10706,4、11、18、19、20、25
F400,台中,魚,10706,4、11、18、19、20、25
F800,高雄,魚,10706,4、11、25
F936,新港,魚,10706,3、10、17、18、19、24
F950,花蓮,魚,10706,2、9、16、18、22、23、24、30
F241,三重,魚,10706,4、11、18、19、20、25
F300,新竹,魚,10706,4、11、18、19、20
F360,苗栗,魚,10706,4、11、18、19、20、25
F500,彰化,魚,10706,4、11、18、19、20、25
F513,埔心,魚,10706,4、11、18、19、20、25
F200,基隆,魚,10706,2、3、9、10、16、17、18、23、24、30
F722,佳里,魚,10706,4、11、18、19、20、25
F109,台北,魚,10706,4、11、18、19、20、25
F241,三重,魚,10705,7、14、21、28
F109,台北,魚,10705,7、14、21、28
F730,新營,魚,10705,7、14、21、28
F916,東港,魚,10705,2、3、6、7、13、14、20、21、27、28
F708,台南,魚,10705,7、14、21、28
F709,興達港,魚,10705,1、16、30
F200,基隆,魚,10705,1、5、6、12、13、19、20、26、27
F820,岡山,魚,10705,7、14、21、28
F936,新港,魚,10705,6、13、20、27
F270,蘇澳,魚,10705,6、13、20、27
F400,台中,魚,10705,7、14、21、28
F500,彰化,魚,10705,7、14、21、28
F513,埔心,魚,10705,7、14、21、28
F800,高雄,魚,10705,7、14、21、28
F950,花蓮,魚,10705,1、6、12、19、20、26
F330,桃園,魚,10705,7、14、21、28
F722,佳里,魚,10705,7、14、21、28
F300,新竹,魚,10705,7、14、21、28
F360,苗栗,魚,10705,7、14、21、28
F600,嘉義,魚,10705,7、14、21、28
F630,斗南,魚,10705,7、14、21、28
F708,台南,魚,10704,2、9、10、11、16、23、30
F820,岡山,魚,10704,2、6、9、16、23、30
F330,桃園,魚,10704,2、5、6、9、16、23、30
F360,苗栗,魚,10704,2、5、6、9、16、23、30
F722,佳里,魚,10704,2、6、9、16、23、30
F300,新竹,魚,10704,2、6、7、8、9、10、16、23、30
F500,彰化,魚,10704,2、6、9、16、23、30
F800,高雄,魚,10704,2、9、16、23、30
F916,東港,魚,10704,1、2、5、8、9、15、16、22、23、29
F950,花蓮,魚,10704,1、4、5、6、7、14、21、28
F109,台北,魚,10704,2、5、6、9、16、23、30
F400,台中,魚,10704,2、6、9、16、23、30
F513,埔心,魚,10704,2、6、9、16、23、30
F709,興達港,魚,10704,1、17
F730,新營,魚,10704,2、6、9、16、23、30
F200,基隆,魚,10704,1、4、5、6、7、8、14、15、21、22、28、29
F241,三重,魚,10704,2、5、6、9、16、23、30
F600,嘉義,魚,10704,2、6、7、8、9、10、16、23、30
F630,斗南,魚,10704,2、6、9、16、23、30
F261,頭城,魚,10704,5
F270,蘇澳,魚,10704,1、4、5、8、15、22、29
F936,新港,魚,10704,1、4、5、8、15、22、29
F109,台北,魚,10703,5、6、7、12、19、26
F330,桃園,魚,10703,5、6、7、12、19、26
F270,蘇澳,魚,10703,4、5、6、11、18、25
F600,嘉義,魚,10703,3、4、5、12、19、26
F200,基隆,魚,10703,3、4、10、11、17、18、24、25
F261,頭城,魚,10703,2
F400,台中,魚,10703,3、4、5、6、7、8、12、19、26
F730,新營,魚,10703,3、4、5、12、19、26
F820,岡山,魚,10703,5、12、19、26
F360,苗栗,魚,10703,5、6、7、12、19、26
F630,斗南,魚,10703,3、4、5、12、19、26
F709,興達港,魚,10703,3、18
F800,高雄,魚,10703,5、12、19、26
F950,花蓮,魚,10703,3、10、17、24
F241,三重,魚,10703,5、6、7、12、19、26
F300,新竹,魚,10703,3、4、5、12、19、26
F708,台南,魚,10703,5、6、12、19、26
F916,東港,魚,10703,4、5、11、12、18、19、25、26
F500,彰化,魚,10703,3、4、5、12、19、26
F513,埔心,魚,10703,3、4、5、12、19、26
F722,佳里,魚,10703,3、4、5、12、19、26
F936,新港,魚,10703,2、3、4、5、10、11、18、24、25
F200,基隆,魚,10702,3、4、10、11、15、16、17、18、19、20、24、25、28
F330,桃園,魚,10702,5、16、17、18、19、20、24、25、26
F500,彰化,魚,10702,5、16、17、18、19、20、21、24、25、26
F630,斗南,魚,10702,5、16、17、18、19、20、21、24、25、26
F709,興達港,魚,10702,1、15、16、17、18、19、20
F826,梓官,魚,10702,15、16、17、18、19
F400,台中,魚,10702,5、16、17、18、19、20、21、26
F241,三重,魚,10702,5、16、17、18、19、20、21、24、25、26
F300,新竹,魚,10702,5、16、17、18、19、20、21、24、25、26
F936,新港,魚,10702,4、11、14、15、16、17、18、19、20、24、25
F513,埔心,魚,10702,5、12、16、17、18、19、20、21、24、25、26
F950,花蓮,魚,10702,3、10、15、16、17、18、19、24、28
F708,台南,魚,10702,5、16、17、18、19、20、24、25、26
F820,岡山,魚,10702,5、16、17、18、19、20、21、26
F600,嘉義,魚,10702,5、16、17、18、19、20、21、24、26
F916,東港,魚,10702,4、5、10、16、17、18、19、25、26
F261,頭城,魚,10702,15、16、17、18、19、20
F270,蘇澳,魚,10702,4、11、14、15、16、17、18、19、20、25
F722,佳里,魚,10702,5、16、17、18、19、20、21、26
F730,新營,魚,10702,5、16、17、18、19、20、21、24、26
F800,高雄,魚,10702,5、16、17、18、19、20、26
F109,台北,魚,10702,5、16、17、18、19、20、24、25、26
F360,苗栗,魚,10702,5、16、17、18、19、20、21、26
F330,桃園,魚,10701,1、8、15、22、29
F400,台中,魚,10701,1、8、15、22、29
F630,斗南,魚,10701,1、8、15、22、29
F800,高雄,魚,10701,1、8、15、22、29
F241,三重,魚,10701,1、8、15、22、29
F270,蘇澳,魚,10701,7、14、21、28
F500,彰化,魚,10701,1、8、15、22、29
F513,埔心,魚,10701,1、8、15、22、29
F936,新港,魚,10701,1、7、13、14、21、27、28
F950,花蓮,魚,10701,7、13、20、23、27
F730,新營,魚,10701,1、8、15、22、29
F916,東港,魚,10701,1、2、6、7、14、15、21、22、28、29
F300,新竹,魚,10701,1、8、15、22、29
F708,台南,魚,10701,1、8、15、22、29
F360,苗栗,魚,10701,1、8、15、22、29
F600,嘉義,魚,10701,1、8、15、22、29
F722,佳里,魚,10701,1、8、15、22、29
F109,台北,魚,10701,1、8、15、22、29
F200,基隆,魚,10701,1、6、7、13、14、20、21、27、28
F709,興達港,魚,10701,2、18
F820,岡山,魚,10701,1、8、15、22、29
F800,高雄,魚,10612,4、18
F820,岡山,魚,10612,4、11、18、25
F330,桃園,魚,10612,4、11、18、25
F722,佳里,魚,10612,4、11、18、25
F270,蘇澳,魚,10612,3、10、17、24、31
F400,台中,魚,10612,4、11、18、25
F936,新港,魚,10612,3、10、17、24、31
F300,新竹,魚,10612,4、11、18、25
F600,嘉義,魚,10612,4、11、18、25
F708,台南,魚,10612,4、11、18、25
F109,台北,魚,10612,4、11、18、25
F730,新營,魚,10612,4、11、18、25
F709,興達港,魚,10612,3、19
F241,三重,魚,10612,4、11、18、25
F500,彰化,魚,10612,4、11、18、25
F513,埔心,魚,10612,4、11、18、25
F200,基隆,魚,10612,2、3、9、10、16、17、23、24、30、31
F360,苗栗,魚,10612,4、11、18、25
F630,斗南,魚,10612,4、11、18、25
F916,東港,魚,10612,3、4、10、17、21、24、29、30、31
F950,花蓮,魚,10612,2、9、16、24、30
F300,新竹,魚,10611,6、13、20、27
F500,彰化,魚,10611,6、13、20、27
F950,花蓮,魚,10611,4、11、19、25
F270,蘇澳,魚,10611,5、12、19、26
F400,台中,魚,10611,6、13、20、27
F600,嘉義,魚,10611,6、13、20、27
F709,興達港,魚,10611,4、19
F936,新港,魚,10611,5、12、19、26
F800,高雄,魚,10611,6、20
F109,台北,魚,10611,6、13、20、27
F200,基隆,魚,10611,4、5、11、12、18、19、25、26
F360,苗栗,魚,10611,6、13、20、27
F630,斗南,魚,10611,6、13、20、27
F241,三重,魚,10611,6、13、20、27
F513,埔心,魚,10611,6、13、20、27
F708,台南,魚,10611,6、13、20、27
F330,桃園,魚,10611,6、13、20、27
F722,佳里,魚,10611,6、13、20、27
F916,東港,魚,10611,1、5、6、12、13、19、21、26
F730,新營,魚,10611,6、13、20、27
F820,岡山,魚,10611,6、13、20、27
F270,蘇澳,魚,10610,1、4、5、8、15、22、29
F600,嘉義,魚,10610,2、5、6、9、16、23、30
F820,岡山,魚,10610,2、5、6、9、16、23、30
F936,新港,魚,10610,1、4、5、8、9、10、15、22、29
F360,苗栗,魚,10610,2、5、6、9、16、23、30
F500,彰化,魚,10610,2、5、6、9、16、23、30
F630,斗南,魚,10610,2、5、6、9、16、23、30
F722,佳里,魚,10610,2、5、6、9、16、23、30
F730,新營,魚,10610,2、5、6、9、16、23、30
F800,高雄,魚,10610,2、16
F200,基隆,魚,10610,1、4、7、8、9、10、14、15、21、22、28、29
F330,桃園,魚,10610,2、5、6、9、16、23、30
F400,台中,魚,10610,2、5、6、9、16、23、30
F109,台北,魚,10610,2、5、6、9、16、23、30
F513,埔心,魚,10610,2、5、6、9、16、23、30
F916,東港,魚,10610,1、2、7、8、15、16、22、23、29
F950,花蓮,魚,10610,1、4、7、8、10、14、20、21、28、29
F709,興達港,魚,10610,5、21
F241,三重,魚,10610,2、5、6、9、16、23、30
F261,頭城,魚,10610,4、13、14、15、19、20
F300,新竹,魚,10610,2、5、6、9、16、23、30
F708,台南,魚,10610,2、5、6、9、16、23、30
F270,蘇澳,魚,10609,3、6、10、17、24
F330,桃園,魚,10609,6、7、11、18、25
F360,苗栗,魚,10609,6、7、8、9、10、11、18、25
F300,新竹,魚,10609,6、7、8、11、18、25
F513,埔心,魚,10609,6、7、8、9、10、11、18、25
F820,岡山,魚,10609,6、7、11、18、25
F826,梓官,魚,10609,6
F916,東港,魚,10609,3、5、10、11、16、17、21、24、25
F241,三重,魚,10609,6、7、11、18、25
F500,彰化,魚,10609,6、7、8、9、10、11、18、25
F400,台中,魚,10609,6、7、8、11、18、25
F708,台南,魚,10609,6、7、11、18、25
F730,新營,魚,10609,6、7、8、11、18、25
F936,新港,魚,10609,3、5、6、9、10、17、23、24
F722,佳里,魚,10609,6、7、8、11、18、25
F800,高雄,魚,10609,11、18
F261,頭城,魚,10609,5、13、14
F600,嘉義,魚,10609,6、7、8、11、18、25
F630,斗南,魚,10609,6、7、8、9、10、11、18、25
F109,台北,魚,10609,6、7、11、18、25
F200,基隆,魚,10609,2、3、9、10、16、17、23、24、30
F709,興達港,魚,10609,6、21
F950,花蓮,魚,10609,2、9、10、16、23
F300,新竹,魚,10608,7、14、21、28
F400,台中,魚,10608,7、14、21、28
F600,嘉義,魚,10608,7、14、21、28
F630,斗南,魚,10608,7、14、21、28
F916,東港,魚,10608,6、11、12、13、20、21、27、28
F722,佳里,魚,10608,7、14、21、28
F200,基隆,魚,10608,5、6、12、13、19、20、26、27
F270,蘇澳,魚,10608,6、13、20、27
F500,彰化,魚,10608,7、14、21、28
F513,埔心,魚,10608,7、14、21、28
F800,高雄,魚,10608,7、21
F109,台北,魚,10608,7、14、21、28
F820,岡山,魚,10608,7、14、21、28
F730,新營,魚,10608,7、14、21、28
F950,花蓮,魚,10608,5、12、19、20、26
F330,桃園,魚,10608,7、14、21、28
F708,台南,魚,10608,7、14、21、28
F241,三重,魚,10608,7、14、21、28
F360,苗栗,魚,10608,7、14、21、28
F936,新港,魚,10608,6、12、13、20、26、27
F709,興達港,魚,10608,7、23
F360,苗栗,魚,10607,3、10、17、24、31
F630,斗南,魚,10607,3、10、17、24、31
F709,興達港,魚,10607,9、24
F261,頭城,魚,10607,9、29、30、31
F722,佳里,魚,10607,3、10、17、24、31
F730,新營,魚,10607,3、10、17、24、31
F950,花蓮,魚,10607,1、9、15、23、29
F200,基隆,魚,10607,1、2、8、9、15、16、22、23、29、30
F800,高雄,魚,10607,3、17
F916,東港,魚,10607,2、3、9、15、16、23、24、30
F270,蘇澳,魚,10607,2、9、16、23、30
F400,台中,魚,10607,3、10、17、24、31
F600,嘉義,魚,10607,3、10、17、24、31
F300,新竹,魚,10607,3、10、17、24、31
F708,台南,魚,10607,3、10、17、24、31
F936,新港,魚,10607,1、2、9、15、16、23、29、30
F109,台北,魚,10607,3、10、17、24、31
F330,桃園,魚,10607,3、10、17、24、31
F241,三重,魚,10607,3、10、24、31
F500,彰化,魚,10607,3、10、17、24、31
F513,埔心,魚,10607,3、10、17、24、31
F820,岡山,魚,10607,3、10、17、24、31
F880,澎湖,魚,10607,30
F400,台中,魚,10606,1、5、12、19、26
F950,花蓮,魚,10606,4、10、17、24
F708,台南,魚,10606,1、5、12、19、26
F360,苗栗,魚,10606,1、5、12、19、26
F600,嘉義,魚,10606,1、2、5、12、19、26
F630,斗南,魚,10606,1、5、12、19、26
F709,興達港,魚,10606,10、25
F730,新營,魚,10606,1、5、12、19、26
F820,岡山,魚,10606,5、12、19、26
F200,基隆,魚,10606,4、10、11、17、18、24、25
F270,蘇澳,魚,10606,4、11、18、25
F500,彰化,魚,10606,1、5、12、19、26
F513,埔心,魚,10606,1、5、12、19、26
F722,佳里,魚,10606,1、5、12、19、26
F800,高雄,魚,10606,5、19
F936,新港,魚,10606,4、11、18、25
F241,三重,魚,10606,1、5、12、19、26
F300,新竹,魚,10606,1、5、12、19、26
F330,桃園,魚,10606,1、5、12、19、26
F109,台北,魚,10606,1、5、12、19、26
F916,東港,魚,10606,4、5、11、12、18、19、25、26
